"goal","dimension","region_id","score","region_label"
"TR","score",65,54.04,"Gambia"
"TR","score",66,18.63,"Senegal"
"TR","score",67,11.36,"Libya"
"TR","score",68,100,"Malta"
"TR","score",69,28.1,"Latvia"
"TR","score",70,39.41,"Estonia"
"TR","score",71,32.35,"Bulgaria"
"TR","score",72,18.04,"Romania"
"TR","score",73,11.61,"Russia"
"TR","score",74,33.71,"Georgia"
"TR","score",75,15.73,"Ukraine"
"TR","score",76,22.27,"Turkey"
"TR","score",77,32.6,"Syria"
"TR","score",78,55.06,"Lebanon"
"TR","score",79,25.28,"Israel"
"TR","score",80,88.04,"Greece"
"TR","score",81,60.51,"Cyprus"
"TR","score",82,35.34,"Albania"
"TR","score",84,19.32,"Algeria"
"TR","score",85,42.25,"Ascension"
"TR","score",86,42.16,"Saint Helena"
"TR","score",88,42.12,"Tristan da Cunha"
"TR","score",89,,"South Georgia and the South Sandwich Islands"
"TR","score",90,,"Prince Edward Islands"
"TR","score",91,,"Crozet Islands"
"TR","score",92,,"Amsterdam Island and Saint Paul Island"
"TR","score",93,,"Kerguelen Islands"
"TR","score",94,,"Heard and McDonald Islands"
"TR","score",95,42.3,"Falkland Islands"
"TR","score",96,6.44,"Sierra Leone"
"TR","score",97,25.91,"Liberia"
"TR","score",98,5.68,"Togo"
"TR","score",99,7.05,"Benin"
"TR","score",100,4.54,"Republique du Congo"
"TR","score",101,20.12,"Namibia"
"TR","score",102,39.31,"South Africa"
"TR","score",103,41.42,"Sao Tome and Principe"
"TR","score",104,11.11,"Equatorial Guinea"
"TR","score",105,,"Bouvet Island"
"TR","score",106,9.9,"Ghana"
"TR","score",107,,"Clipperton Island"
"TR","score",108,91.76,"Bermuda"
"TR","score",110,100,"Bahamas"
"TR","score",111,100,"Turks and Caicos Islands"
"TR","score",112,21.71,"Cuba"
"TR","score",113,50.89,"Cayman Islands"
"TR","score",114,5.12,"Haiti"
"TR","score",115,34.92,"Dominican Republic"
"TR","score",116,19.95,"Puerto Rico and Virgin Islands of the United States"
"TR","score",117,100,"British Virgin Islands"
"TR","score",118,100,"Anguilla"
"TR","score",119,26.32,"Saint Kitts and Nevis"
"TR","score",120,54.08,"Antigua and Barbuda"
"TR","score",121,100,"Montserrat"
"TR","score",122,100,"Saint Lucia"
"TR","score",123,48.17,"Dominica"
"TR","score",124,100,"Barbados"
"TR","score",125,24.49,"Grenada"
"TR","score",126,99.18,"Trinidad and Tobago"
"TR","score",127,44.58,"Saint Vincent and the Grenadines"
"TR","score",129,56.32,"Panama"
"TR","score",130,44.33,"Costa Rica"
"TR","score",131,26.05,"Nicaragua"
"TR","score",132,17.87,"Colombia"
"TR","score",133,38.61,"Honduras"
"TR","score",134,22.54,"El Salvador"
"TR","score",135,61.27,"Mexico"
"TR","score",136,21.76,"Guatemala"
"TR","score",137,13.21,"Ecuador"
"TR","score",138,18.33,"Peru"
"TR","score",139,18.05,"Venezuela"
"TR","score",140,10.32,"Guadeloupe and Martinique"
"TR","score",141,42.6,"Faeroe Islands"
"TR","score",143,62.05,"Iceland"
"TR","score",144,43,"Jan Mayen"
"TR","score",145,42.44,"Greenland"
"TR","score",146,44.12,"Pitcairn"
"TR","score",147,43.51,"French Polynesia"
"TR","score",148,60.53,"Line Group"
"TR","score",149,,"Jarvis Island"
"TR","score",150,,"Palmyra Atoll"
"TR","score",151,40.26,"American Samoa"
"TR","score",152,42.02,"Samoa"
"TR","score",153,45.23,"Cook Islands"
"TR","score",154,45.27,"Niue"
"TR","score",155,40.62,"Tonga"
"TR","score",156,45.09,"Tokelau"
"TR","score",157,60.92,"Phoenix Group"
"TR","score",158,,"Howland Island and Baker Island"
"TR","score",159,,"Johnston Atoll"
"TR","score",161,42.89,"Wallis and Futuna"
"TR","score",162,61.51,"New Zealand"
"TR","score",163,45.34,"United States"
"TR","score",164,99.31,"Belize"
"TR","score",166,62.62,"Jamaica"
"TR","score",167,20.42,"Guyana"
"TR","score",168,5.66,"Suriname"
"TR","score",169,21.94,"French Guiana"
"TR","score",171,30.23,"Brazil"
"TR","score",172,30.05,"Argentina"
"TR","score",173,28.13,"Uruguay"
"TR","score",174,28.94,"Finland"
"TR","score",175,35.32,"Denmark"
"TR","score",176,25.6,"Germany"
"TR","score",177,55.04,"Netherlands"
"TR","score",178,20.55,"Poland"
"TR","score",179,58.38,"France"
"TR","score",180,76.32,"United Kingdom"
"TR","score",181,27.12,"Ireland"
"TR","score",182,66.7,"Spain"
"TR","score",183,82.74,"Portugal"
"TR","score",184,56.31,"Italy"
"TR","score",185,40.01,"Monaco"
"TR","score",186,20.92,"Montenegro"
"TR","score",187,94.61,"Croatia"
"TR","score",188,37.8,"Slovenia"
"TR","score",189,17.76,"Lithuania"
"TR","score",190,17.99,"Qatar"
"TR","score",191,12.4,"Iran"
"TR","score",192,17.08,"Iraq"
"TR","score",193,24.99,"Guinea Bissau"
"TR","score",194,4.88,"Guinea"
"TR","score",195,9.75,"Ivory Coast"
"TR","score",196,11.13,"Nigeria"
"TR","score",197,8.85,"Cameroon"
"TR","score",198,4.65,"Gabon"
"TR","score",199,3.45,"Democratic Republic of the Congo"
"TR","score",200,5.69,"Angola"
"TR","score",202,13.78,"Tanzania"
"TR","score",203,42.78,"India"
"TR","score",204,11.05,"Bangladesh"
"TR","score",205,8.8,"Myanmar"
"TR","score",206,72.18,"Malaysia"
"TR","score",207,30.39,"Vietnam"
"TR","score",208,62.5,"Singapore"
"TR","score",209,36.32,"China"
"TR","score",210,22.74,"Japan"
"TR","score",212,59.9,"Kiribati"
"TR","score",213,,"Antarctica"
"TR","score",214,48.7,"Egypt"
"TR","score",215,42.48,"Jordan"
"TR","score",216,22.49,"Indonesia"
"TR","score",218,23.02,"Canada"
"TR","score",219,34.82,"Saint Pierre and Miquelon"
"TR","score",220,100,"Sint Maarten"
"TR","score",221,100,"Northern Saint-Martin"
"TR","score",222,50.06,"Sweden"
"TR","score",223,52.11,"Norway"
"TR","score",224,29.65,"Chile"
"TR","score",227,41.59,"Jersey"
"TR","score",228,41.65,"Guernsey"
"TR","score",231,38,"East Timor"
"TR","score",232,23.7,"Bosnia and Herzegovina"
"TR","score",237,38.08,"Oecussi Ambeno"
"TR","score",244,51.05,"Curacao"
"TR","score",245,100,"Bonaire"
"TR","score",247,22.58,"Brunei"
"TR","score",248,100,"Saba"
"TR","score",249,100,"Sint Eustatius"
"TR","score",250,100,"Aruba"
"LIV","score",0,76.89,"GLOBAL"
"LIV","score",1,92.69,"Cocos Islands"
"LIV","score",2,92.69,"Christmas Island"
"LIV","score",3,92.69,"Norfolk Island"
"LIV","score",4,,"Macquarie Island"
"LIV","score",5,100,"New Caledonia"
"LIV","score",6,100,"Vanuatu"
"LIV","score",7,100,"Solomon Islands"
"LIV","score",8,65.89,"Palau"
"LIV","score",9,75.86,"Micronesia"
"LIV","score",10,76.82,"Nauru"
"LIV","score",11,77.2,"Marshall Islands"
"LIV","score",12,79.78,"Wake Island"
"LIV","score",13,78.26,"Northern Mariana Islands and Guam"
"LIV","score",14,87.27,"Taiwan"
"LIV","score",15,43.37,"Philippines"
"LIV","score",16,91.23,"Australia"
"LIV","score",17,100,"Papua New Guinea"
"LIV","score",18,52.7,"Fiji"
"LIV","score",19,100,"Tuvalu"
"LIV","score",20,89.56,"South Korea"
"LIV","score",21,92.18,"North Korea"
"LIV","score",24,49.8,"Cambodia"
"LIV","score",25,71.61,"Thailand"
"LIV","score",26,63.5,"Andaman and Nicobar"
"LIV","score",28,93.07,"Comoro Islands"
"LIV","score",29,100,"Mayotte"
"LIV","score",30,93.39,"Glorioso Islands"
"LIV","score",31,100,"Seychelles"
"LIV","score",32,59.07,"R_union"
"LIV","score",33,93.39,"Juan de Nova Island"
"LIV","score",34,,"Bassas da India"
"LIV","score",35,,"Ile Europa"
"LIV","score",36,,"Ile Tromelin"
"LIV","score",37,72.97,"Mauritius"
"LIV","score",38,56.93,"British Indian Ocean Territory"
"LIV","score",39,100,"Maldives"
"LIV","score",40,49,"Sri Lanka"
"LIV","score",41,100,"Mozambique"
"LIV","score",42,62.93,"Madagascar"
"LIV","score",43,97.93,"Kenya"
"LIV","score",44,93.39,"Somalia"
"LIV","score",45,0.17,"Eritrea"
"LIV","score",46,93.39,"Djibouti"
"LIV","score",47,100,"Yemen"
"LIV","score",48,100,"Oman"
"LIV","score",49,48.39,"Sudan"
"LIV","score",50,100,"Saudi Arabia"
"LIV","score",51,100,"Kuwait"
"LIV","score",52,87.86,"Bahrain"
"LIV","score",53,69.46,"Pakistan"
"LIV","score",54,100,"United Arab Emirates"
"LIV","score",55,71.25,"Azores"
"LIV","score",56,100,"Cape Verde"
"LIV","score",57,71.21,"Madeira"
"LIV","score",58,71.58,"Canary Islands"
"LIV","score",59,64.29,"Belgium"
"LIV","score",60,100,"Gibraltar"
"LIV","score",61,67.58,"Tunisia"
"LIV","score",62,100,"Morocco"
"LIV","score",63,94.43,"Western Sahara"
"LIV","score",64,96.41,"Mauritania"
"LIV","score",65,100,"Gambia"
"LIV","score",66,100,"Senegal"
"LIV","score",67,35.88,"Libya"
"LIV","score",68,78.44,"Malta"
"LIV","score",69,81.36,"Latvia"
"LIV","score",70,51.6,"Estonia"
"LIV","score",71,43.41,"Bulgaria"
"LIV","score",72,80.11,"Romania"
"LIV","score",73,86.23,"Russia"
"LIV","score",74,99.06,"Georgia"
"LIV","score",75,60.77,"Ukraine"
"LIV","score",76,100,"Turkey"
"LIV","score",77,100,"Syria"
"LIV","score",78,66.4,"Lebanon"
"LIV","score",79,100,"Israel"
"LIV","score",80,61.83,"Greece"
"LIV","score",81,64.53,"Cyprus"
"LIV","score",82,100,"Albania"
"LIV","score",84,100,"Algeria"
"LIV","score",85,85.75,"Ascension"
"LIV","score",86,61.9,"Saint Helena"
"LIV","score",88,85.75,"Tristan da Cunha"
"LIV","score",89,,"South Georgia and the South Sandwich Islands"
"LIV","score",90,,"Prince Edward Islands"
"LIV","score",91,,"Crozet Islands"
"LIV","score",92,,"Amsterdam Island and Saint Paul Island"
"LIV","score",93,,"Kerguelen Islands"
"LIV","score",94,,"Heard and McDonald Islands"
"LIV","score",95,62.48,"Falkland Islands"
"LIV","score",96,54.88,"Sierra Leone"
"LIV","score",97,100,"Liberia"
"LIV","score",98,100,"Togo"
"LIV","score",99,34.04,"Benin"
"LIV","score",100,57.26,"Republique du Congo"
"LIV","score",101,100,"Namibia"
"LIV","score",102,100,"South Africa"
"LIV","score",103,100,"Sao Tome and Principe"
"LIV","score",104,6.98,"Equatorial Guinea"
"LIV","score",105,,"Bouvet Island"
"LIV","score",106,89.36,"Ghana"
"LIV","score",107,,"Clipperton Island"
"LIV","score",108,64.03,"Bermuda"
"LIV","score",110,69.95,"Bahamas"
"LIV","score",111,94.67,"Turks and Caicos Islands"
"LIV","score",112,96.6,"Cuba"
"LIV","score",113,100,"Cayman Islands"
"LIV","score",114,100,"Haiti"
"LIV","score",115,66.42,"Dominican Republic"
"LIV","score",116,54.38,"Puerto Rico and Virgin Islands of the United States"
"LIV","score",117,68.51,"British Virgin Islands"
"LIV","score",118,38.08,"Anguilla"
"LIV","score",119,35.27,"Saint Kitts and Nevis"
"LIV","score",120,100,"Antigua and Barbuda"
"LIV","score",121,96.41,"Montserrat"
"LIV","score",122,47.88,"Saint Lucia"
"LIV","score",123,77.73,"Dominica"
"LIV","score",124,71.86,"Barbados"
"LIV","score",125,100,"Grenada"
"LIV","score",126,88.16,"Trinidad and Tobago"
"LIV","score",127,32.62,"Saint Vincent and the Grenadines"
"LIV","score",129,100,"Panama"
"LIV","score",130,51.77,"Costa Rica"
"LIV","score",131,58.91,"Nicaragua"
"LIV","score",132,59.22,"Colombia"
"LIV","score",133,88.01,"Honduras"
"LIV","score",134,42.47,"El Salvador"
"LIV","score",135,45.64,"Mexico"
"LIV","score",136,100,"Guatemala"
"LIV","score",137,100,"Ecuador"
"LIV","score",138,80.58,"Peru"
"LIV","score",139,70.85,"Venezuela"
"LIV","score",140,98.24,"Guadeloupe and Martinique"
"LIV","score",141,85.75,"Faeroe Islands"
"LIV","score",143,85.04,"Iceland"
"LIV","score",144,85.75,"Jan Mayen"
"LIV","score",145,100,"Greenland"
"LIV","score",146,89.27,"Pitcairn"
"LIV","score",147,100,"French Polynesia"
"LIV","score",148,79.81,"Line Group"
"LIV","score",149,,"Jarvis Island"
"LIV","score",150,,"Palmyra Atoll"
"LIV","score",151,99.2,"American Samoa"
"LIV","score",152,3.47,"Samoa"
"LIV","score",153,37.31,"Cook Islands"
"LIV","score",154,85.74,"Niue"
"LIV","score",155,100,"Tonga"
"LIV","score",156,89.27,"Tokelau"
"LIV","score",157,79.92,"Phoenix Group"
"LIV","score",158,,"Howland Island and Baker Island"
"LIV","score",159,,"Johnston Atoll"
"LIV","score",161,89.27,"Wallis and Futuna"
"LIV","score",162,100,"New Zealand"
"LIV","score",163,55.3,"United States"
"LIV","score",164,100,"Belize"
"LIV","score",166,69.55,"Jamaica"
"LIV","score",167,40.1,"Guyana"
"LIV","score",168,96.2,"Suriname"
"LIV","score",169,61.91,"French Guiana"
"LIV","score",171,59.74,"Brazil"
"LIV","score",172,81.96,"Argentina"
"LIV","score",173,100,"Uruguay"
"LIV","score",174,70.13,"Finland"
"LIV","score",175,71,"Denmark"
"LIV","score",176,83.63,"Germany"
"LIV","score",177,54.81,"Netherlands"
"LIV","score",178,65.43,"Poland"
"LIV","score",179,64.02,"France"
"LIV","score",180,84,"United Kingdom"
"LIV","score",181,59.07,"Ireland"
"LIV","score",182,57.54,"Spain"
"LIV","score",183,86.76,"Portugal"
"LIV","score",184,73.11,"Italy"
"LIV","score",185,71.83,"Monaco"
"LIV","score",186,61.69,"Montenegro"
"LIV","score",187,60.19,"Croatia"
"LIV","score",188,100,"Slovenia"
"LIV","score",189,55.53,"Lithuania"
"LIV","score",190,57.81,"Qatar"
"LIV","score",191,100,"Iran"
"LIV","score",192,100,"Iraq"
"LIV","score",193,96.41,"Guinea Bissau"
"LIV","score",194,62.69,"Guinea"
"LIV","score",195,71.43,"Ivory Coast"
"LIV","score",196,100,"Nigeria"
"LIV","score",197,54.96,"Cameroon"
"LIV","score",198,38.85,"Gabon"
"LIV","score",199,100,"Democratic Republic of the Congo"
"LIV","score",200,60.74,"Angola"
"LIV","score",202,100,"Tanzania"
"LIV","score",203,38.87,"India"
"LIV","score",204,100,"Bangladesh"
"LIV","score",205,100,"Myanmar"
"LIV","score",206,87.24,"Malaysia"
"LIV","score",207,61.79,"Vietnam"
"LIV","score",208,92.71,"Singapore"
"LIV","score",209,93.42,"China"
"LIV","score",210,56.09,"Japan"
"LIV","score",212,79.07,"Kiribati"
"LIV","score",213,,"Antarctica"
"LIV","score",214,95.66,"Egypt"
"LIV","score",215,75.86,"Jordan"
"LIV","score",216,43.16,"Indonesia"
"LIV","score",218,80.5,"Canada"
"LIV","score",219,99.95,"Saint Pierre and Miquelon"
"LIV","score",220,96.41,"Sint Maarten"
"LIV","score",221,96.41,"Northern Saint-Martin"
"LIV","score",222,100,"Sweden"
"LIV","score",223,85.57,"Norway"
"LIV","score",224,100,"Chile"
"LIV","score",227,85.75,"Jersey"
"LIV","score",228,85.75,"Guernsey"
"LIV","score",231,55.15,"East Timor"
"LIV","score",232,51.66,"Bosnia and Herzegovina"
"LIV","score",237,62.82,"Oecussi Ambeno"
"LIV","score",244,64.9,"Curacao"
"LIV","score",245,65,"Bonaire"
"LIV","score",247,81.99,"Brunei"
"LIV","score",248,64.9,"Saba"
"LIV","score",249,64.85,"Sint Eustatius"
"LIV","score",250,100,"Aruba"
"ECO","score",0,87.92,"GLOBAL"
"ECO","score",1,100,"Cocos Islands"
"ECO","score",2,100,"Christmas Island"
"ECO","score",3,100,"Norfolk Island"
"ECO","score",4,,"Macquarie Island"
"ECO","score",5,92.61,"New Caledonia"
"ECO","score",6,100,"Vanuatu"
"ECO","score",7,100,"Solomon Islands"
"ECO","score",8,100,"Palau"
"ECO","score",9,48.57,"Micronesia"
"ECO","score",10,73.44,"Nauru"
"ECO","score",11,41.56,"Marshall Islands"
"ECO","score",12,70.86,"Wake Island"
"ECO","score",13,48.41,"Northern Mariana Islands and Guam"
"ECO","score",14,96.85,"Taiwan"
"ECO","score",15,46.52,"Philippines"
"ECO","score",16,100,"Australia"
"ECO","score",17,100,"Papua New Guinea"
"ECO","score",18,80.2,"Fiji"
"ECO","score",19,100,"Tuvalu"
"ECO","score",20,100,"South Korea"
"ECO","score",21,48.43,"North Korea"
"ECO","score",24,100,"Cambodia"
"ECO","score",25,100,"Thailand"
"ECO","score",26,91.78,"Andaman and Nicobar"
"ECO","score",28,93.09,"Comoro Islands"
"ECO","score",29,100,"Mayotte"
"ECO","score",30,96.71,"Glorioso Islands"
"ECO","score",31,69.03,"Seychelles"
"ECO","score",32,84.31,"R_union"
"ECO","score",33,96.71,"Juan de Nova Island"
"ECO","score",34,,"Bassas da India"
"ECO","score",35,,"Ile Europa"
"ECO","score",36,,"Ile Tromelin"
"ECO","score",37,71.32,"Mauritius"
"ECO","score",38,96.98,"British Indian Ocean Territory"
"ECO","score",39,40.88,"Maldives"
"ECO","score",40,87.96,"Sri Lanka"
"ECO","score",41,100,"Mozambique"
"ECO","score",42,100,"Madagascar"
"ECO","score",43,100,"Kenya"
"ECO","score",44,96.09,"Somalia"
"ECO","score",45,6.8,"Eritrea"
"ECO","score",46,100,"Djibouti"
"ECO","score",47,97.1,"Yemen"
"ECO","score",48,100,"Oman"
"ECO","score",49,99.09,"Sudan"
"ECO","score",50,100,"Saudi Arabia"
"ECO","score",51,100,"Kuwait"
"ECO","score",52,77.29,"Bahrain"
"ECO","score",53,100,"Pakistan"
"ECO","score",54,100,"United Arab Emirates"
"ECO","score",55,100,"Azores"
"ECO","score",56,100,"Cape Verde"
"ECO","score",57,94.89,"Madeira"
"ECO","score",58,49.52,"Canary Islands"
"ECO","score",59,100,"Belgium"
"ECO","score",60,51.46,"Gibraltar"
"ECO","score",61,100,"Tunisia"
"ECO","score",62,100,"Morocco"
"ECO","score",63,100,"Western Sahara"
"ECO","score",64,91.82,"Mauritania"
"ECO","score",65,100,"Gambia"
"ECO","score",66,100,"Senegal"
"ECO","score",67,98.22,"Libya"
"ECO","score",68,100,"Malta"
"ECO","score",69,100,"Latvia"
"ECO","score",70,100,"Estonia"
"ECO","score",71,100,"Bulgaria"
"ECO","score",72,100,"Romania"
"ECO","score",73,100,"Russia"
"ECO","score",74,100,"Georgia"
"ECO","score",75,100,"Ukraine"
"ECO","score",76,100,"Turkey"
"ECO","score",77,100,"Syria"
"ECO","score",78,100,"Lebanon"
"ECO","score",79,100,"Israel"
"ECO","score",80,65.8,"Greece"
"ECO","score",81,69.74,"Cyprus"
"ECO","score",82,100,"Albania"
"ECO","score",84,100,"Algeria"
"ECO","score",85,89.88,"Ascension"
"ECO","score",86,25.52,"Saint Helena"
"ECO","score",88,89.89,"Tristan da Cunha"
"ECO","score",89,,"South Georgia and the South Sandwich Islands"
"ECO","score",90,,"Prince Edward Islands"
"ECO","score",91,,"Crozet Islands"
"ECO","score",92,,"Amsterdam Island and Saint Paul Island"
"ECO","score",93,,"Kerguelen Islands"
"ECO","score",94,,"Heard and McDonald Islands"
"ECO","score",95,17.83,"Falkland Islands"
"ECO","score",96,99.55,"Sierra Leone"
"ECO","score",97,100,"Liberia"
"ECO","score",98,100,"Togo"
"ECO","score",99,100,"Benin"
"ECO","score",100,97.42,"Republique du Congo"
"ECO","score",101,52.45,"Namibia"
"ECO","score",102,100,"South Africa"
"ECO","score",103,100,"Sao Tome and Principe"
"ECO","score",104,18.58,"Equatorial Guinea"
"ECO","score",105,,"Bouvet Island"
"ECO","score",106,100,"Ghana"
"ECO","score",107,,"Clipperton Island"
"ECO","score",108,54.53,"Bermuda"
"ECO","score",110,96.38,"Bahamas"
"ECO","score",111,95.46,"Turks and Caicos Islands"
"ECO","score",112,88.57,"Cuba"
"ECO","score",113,100,"Cayman Islands"
"ECO","score",114,94.87,"Haiti"
"ECO","score",115,98.77,"Dominican Republic"
"ECO","score",116,92.81,"Puerto Rico and Virgin Islands of the United States"
"ECO","score",117,82.73,"British Virgin Islands"
"ECO","score",118,86.87,"Anguilla"
"ECO","score",119,82.69,"Saint Kitts and Nevis"
"ECO","score",120,88.47,"Antigua and Barbuda"
"ECO","score",121,86.15,"Montserrat"
"ECO","score",122,73.14,"Saint Lucia"
"ECO","score",123,91.63,"Dominica"
"ECO","score",124,74.24,"Barbados"
"ECO","score",125,71.05,"Grenada"
"ECO","score",126,81.57,"Trinidad and Tobago"
"ECO","score",127,22.22,"Saint Vincent and the Grenadines"
"ECO","score",129,100,"Panama"
"ECO","score",130,100,"Costa Rica"
"ECO","score",131,100,"Nicaragua"
"ECO","score",132,100,"Colombia"
"ECO","score",133,100,"Honduras"
"ECO","score",134,100,"El Salvador"
"ECO","score",135,100,"Mexico"
"ECO","score",136,100,"Guatemala"
"ECO","score",137,100,"Ecuador"
"ECO","score",138,44.86,"Peru"
"ECO","score",139,96.82,"Venezuela"
"ECO","score",140,32.59,"Guadeloupe and Martinique"
"ECO","score",141,90.64,"Faeroe Islands"
"ECO","score",143,43.4,"Iceland"
"ECO","score",144,90.63,"Jan Mayen"
"ECO","score",145,100,"Greenland"
"ECO","score",146,73.05,"Pitcairn"
"ECO","score",147,46.31,"French Polynesia"
"ECO","score",148,67.96,"Line Group"
"ECO","score",149,,"Jarvis Island"
"ECO","score",150,,"Palmyra Atoll"
"ECO","score",151,71.86,"American Samoa"
"ECO","score",152,81.69,"Samoa"
"ECO","score",153,61.19,"Cook Islands"
"ECO","score",154,35.32,"Niue"
"ECO","score",155,99.62,"Tonga"
"ECO","score",156,73.89,"Tokelau"
"ECO","score",157,68.01,"Phoenix Group"
"ECO","score",158,,"Howland Island and Baker Island"
"ECO","score",159,,"Johnston Atoll"
"ECO","score",161,72.86,"Wallis and Futuna"
"ECO","score",162,100,"New Zealand"
"ECO","score",163,99.91,"United States"
"ECO","score",164,100,"Belize"
"ECO","score",166,87.54,"Jamaica"
"ECO","score",167,98.2,"Guyana"
"ECO","score",168,74.84,"Suriname"
"ECO","score",169,32.12,"French Guiana"
"ECO","score",171,100,"Brazil"
"ECO","score",172,100,"Argentina"
"ECO","score",173,100,"Uruguay"
"ECO","score",174,100,"Finland"
"ECO","score",175,72.82,"Denmark"
"ECO","score",176,100,"Germany"
"ECO","score",177,82.26,"Netherlands"
"ECO","score",178,100,"Poland"
"ECO","score",179,100,"France"
"ECO","score",180,96.43,"United Kingdom"
"ECO","score",181,100,"Ireland"
"ECO","score",182,100,"Spain"
"ECO","score",183,100,"Portugal"
"ECO","score",184,100,"Italy"
"ECO","score",185,98.62,"Monaco"
"ECO","score",186,97.58,"Montenegro"
"ECO","score",187,100,"Croatia"
"ECO","score",188,100,"Slovenia"
"ECO","score",189,100,"Lithuania"
"ECO","score",190,84.61,"Qatar"
"ECO","score",191,59.76,"Iran"
"ECO","score",192,72.58,"Iraq"
"ECO","score",193,25.83,"Guinea Bissau"
"ECO","score",194,97.96,"Guinea"
"ECO","score",195,100,"Ivory Coast"
"ECO","score",196,52.1,"Nigeria"
"ECO","score",197,100,"Cameroon"
"ECO","score",198,80.28,"Gabon"
"ECO","score",199,96.49,"Democratic Republic of the Congo"
"ECO","score",200,90.94,"Angola"
"ECO","score",202,100,"Tanzania"
"ECO","score",203,100,"India"
"ECO","score",204,100,"Bangladesh"
"ECO","score",205,92.22,"Myanmar"
"ECO","score",206,72.14,"Malaysia"
"ECO","score",207,86.63,"Vietnam"
"ECO","score",208,100,"Singapore"
"ECO","score",209,99.63,"China"
"ECO","score",210,100,"Japan"
"ECO","score",212,100,"Kiribati"
"ECO","score",213,,"Antarctica"
"ECO","score",214,100,"Egypt"
"ECO","score",215,100,"Jordan"
"ECO","score",216,99.4,"Indonesia"
"ECO","score",218,100,"Canada"
"ECO","score",219,64.3,"Saint Pierre and Miquelon"
"ECO","score",220,84.65,"Sint Maarten"
"ECO","score",221,86.13,"Northern Saint-Martin"
"ECO","score",222,100,"Sweden"
"ECO","score",223,78.96,"Norway"
"ECO","score",224,100,"Chile"
"ECO","score",227,89.12,"Jersey"
"ECO","score",228,89.11,"Guernsey"
"ECO","score",231,0.05,"East Timor"
"ECO","score",232,100,"Bosnia and Herzegovina"
"ECO","score",237,90.84,"Oecussi Ambeno"
"ECO","score",244,79.85,"Curacao"
"ECO","score",245,79.91,"Bonaire"
"ECO","score",247,77.38,"Brunei"
"ECO","score",248,79.85,"Saba"
"ECO","score",249,79.8,"Sint Eustatius"
"ECO","score",250,100,"Aruba"
"ICO","score",0,60.27,"GLOBAL"
"ICO","score",1,65.95,"Cocos Islands"
"ICO","score",2,49.76,"Christmas Island"
"ICO","score",3,88.6,"Norfolk Island"
"ICO","score",4,,"Macquarie Island"
"ICO","score",5,64.11,"New Caledonia"
"ICO","score",6,55.88,"Vanuatu"
"ICO","score",7,54.33,"Solomon Islands"
"ICO","score",8,59.94,"Palau"
"ICO","score",9,48.43,"Micronesia"
"ICO","score",10,65.8,"Nauru"
"ICO","score",11,63.64,"Marshall Islands"
"ICO","score",12,36.62,"Wake Island"
"ICO","score",13,56.46,"Northern Mariana Islands and Guam"
"ICO","score",14,55.3,"Taiwan"
"ICO","score",15,53.31,"Philippines"
"ICO","score",16,72.97,"Australia"
"ICO","score",17,54.6,"Papua New Guinea"
"ICO","score",18,51.32,"Fiji"
"ICO","score",19,59.31,"Tuvalu"
"ICO","score",20,73.32,"South Korea"
"ICO","score",21,67.56,"North Korea"
"ICO","score",24,42.87,"Cambodia"
"ICO","score",25,50.52,"Thailand"
"ICO","score",26,,"Andaman and Nicobar"
"ICO","score",28,56.03,"Comoro Islands"
"ICO","score",29,47.88,"Mayotte"
"ICO","score",30,,"Glorioso Islands"
"ICO","score",31,60.33,"Seychelles"
"ICO","score",32,81.42,"R_union"
"ICO","score",33,,"Juan de Nova Island"
"ICO","score",34,,"Bassas da India"
"ICO","score",35,,"Ile Europa"
"ICO","score",36,,"Ile Tromelin"
"ICO","score",37,56.09,"Mauritius"
"ICO","score",38,46.67,"British Indian Ocean Territory"
"ICO","score",39,56.3,"Maldives"
"ICO","score",40,51.72,"Sri Lanka"
"ICO","score",41,55.31,"Mozambique"
"ICO","score",42,53.06,"Madagascar"
"ICO","score",43,55.61,"Kenya"
"ICO","score",44,53.29,"Somalia"
"ICO","score",45,46.86,"Eritrea"
"ICO","score",46,66.47,"Djibouti"
"ICO","score",47,54.02,"Yemen"
"ICO","score",48,54.22,"Oman"
"ICO","score",49,49.29,"Sudan"
"ICO","score",50,50.08,"Saudi Arabia"
"ICO","score",51,40.63,"Kuwait"
"ICO","score",52,37.57,"Bahrain"
"ICO","score",53,65.48,"Pakistan"
"ICO","score",54,59.43,"United Arab Emirates"
"ICO","score",55,0,"Azores"
"ICO","score",56,67.61,"Cape Verde"
"ICO","score",57,0,"Madeira"
"ICO","score",58,0,"Canary Islands"
"ICO","score",59,50.47,"Belgium"
"ICO","score",60,51.42,"Gibraltar"
"ICO","score",61,64.25,"Tunisia"
"ICO","score",62,55.82,"Morocco"
"ICO","score",63,57.66,"Western Sahara"
"ICO","score",64,60.92,"Mauritania"
"ICO","score",65,74,"Gambia"
"ICO","score",66,59.2,"Senegal"
"ICO","score",67,46.71,"Libya"
"ICO","score",68,49.06,"Malta"
"ICO","score",69,,"Latvia"
"ICO","score",70,,"Estonia"
"ICO","score",71,53.06,"Bulgaria"
"ICO","score",72,53.16,"Romania"
"ICO","score",73,72.37,"Russia"
"ICO","score",74,52.64,"Georgia"
"ICO","score",75,51.72,"Ukraine"
"ICO","score",76,48.07,"Turkey"
"ICO","score",77,44.99,"Syria"
"ICO","score",78,45.36,"Lebanon"
